id_caso,nombre,nombre_publico,id_ciudad,id_departamento,longitud,latitud,hecho,dinero_juego,dinero_apropiado,dinero_recuperado,id_caso_emblematico,id_icono,id_usuario_creacion,fecha_registro,fecha_informacion_actualizada,publico,activo,subtitulo_publico,no_disponible_dinero_juego,no_disponible_dinero_apropiado,no_disponible_dinero_recuperado,rango_dinero,derecho_vulnerado,nombrePublico,subtituloPublico,id_actor,nombre_actor,tipo_participacion,tipo_actor_individual,tipo_actor_colectivo,institucion,cargo,rama_poder_publico,autoridad_politica,partido,ciudad,ciudad_codigo_dane,departamento,departamento_codigo_dane,sector_afectado,mes_hecho,ano_hecho,ano_final_hecho,dinamica_corrupcion,naturaleza_corrupcion,tipo_corrupcion,medida_anticorrupcion,delito,forma_corrupcion,caso_emblematico,situacion_judicial,detalle_sancion,tipo_investigacion,tipo_etapa_procesal,nombre_actor_autoridad,fecha_historial
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,2830,Fabián   Toloza,Actor involucrado,Miembro del tercer sector,No Aplica,No Disponible,No Disponible,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,Imputado,NA,Penal,Formulación de imputación,NA,2018
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,2829,Ferney  Villavona,Actor involucrado,Miembro del tercer sector,No Aplica,No Disponible,No Disponible,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,Imputado,NA,Penal,Formulación de imputación,NA,2018
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,2831,Idalix  Durán,Actor involucrado,Miembro del tercer sector,No Aplica,No Disponible,No Disponible,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,Imputado,NA,Penal,Formulación de imputación,NA,2018
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,2836,Jorge Andrés  Villavona,Actor involucrado,Miembro del tercer sector,No Aplica,No Disponible,No Disponible,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,Imputado,NA,Penal,Formulación de imputación,NA,2018
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,2833,Marly Johana  Villavona,Actor involucrado,Miembro del tercer sector,No Aplica,No Disponible,No Disponible,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,Imputado,NA,Penal,Formulación de imputación,NA,2018
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,2828,Martha Liliana   Villavona,Actor involucrado,Miembro del tercer sector,No Aplica,No Disponible,No Disponible,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,Imputado,NA,Penal,Formulación de imputación,NA,2018
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,2827,Melquicidec  Vargas,Actor involucrado,Miembro del tercer sector,No Aplica,No Disponible,No Disponible,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,Imputado,NA,Penal,Formulación de imputación,NA,2018
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,410,Misión de Observación Electoral - MOE,Actor que realiza la denuncia,No Aplica,Tercer sector,Misión de Observación Electoral - MOE,No Aplica,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,NA,NA,NA,NA,NA,NA
511,"2018, Charta, Santander, Corrupción Política, Inscripción Irregular de Cédulas",El tradicional trasteo de votos,1356,608,-72.96805,7.281239627347446,"Previo a las elecciones al Congreso de la República de marzo del 2018 se presentaron irregularidades en la inscripción de cédulas en el municipio de Charta-Santander. Mediante denuncias realizadas por la Misión de Observación Electoral-MOE se detectó un incremento de personas adscritas para votar en lugares donde no tenían arraigo. En el caso del municipio de Charta, se inscribieron cuatro veces más cédulas que el promedio de la tasa nacional. En el mismo mes le fueron imputados cargos a 11 personas que hacían parte de esta red.",NA,NA,NA,7,NA,1,2019-03-29 09:55:02,2018-03-04 05:00:00,1,1,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,1,1,1,NA,"Derechos sociales, económicos y culturales",El tradicional trasteo de votos,Capturadas 11 personas que habrían cometido fraude en la inscripción de cédulas para las elecciones al Congreso en marzo del 2018,2835,Nelson Augusto   Jiménez,Actor involucrado,Miembro del tercer sector,No Aplica,No Disponible,No Disponible,No Aplica,No,No Aplica,CHARTA,68169,SANTANDER,68000,Electoral,NA,2018,2018,NA,Político/ Electoral,Corrupción Política,NA,Fraude en la inscripción de cédulas,Pequeña corrupción,informe II 2016-2018,Imputado,NA,Penal,Formulación de imputación,NA,2018
512,"2012, Sucre- Corrupción administrativa. Gobernación de Sucre habría pagado a IPS por falsos enfermos de Hemofilia",La Hemofilia está de moda,NA,609,-74.80018729687498,8.73797307034213,"Entre 2012 y 2015, la Gobernación de Sucre realizó un convenio con la Institución Prestadora de Servicios de Salud-IPS FullSalud de alrededor de $3.000 millones de pesos para el tratamiento y suministro de medicinas a 8 pacientes con Hemofilia. Dicha IPS habría falsificado los documentos necesarios para hacer los recobros correspondientes en las vigencias 2012, 2013, 2014 y 2015. En una auditoría realizada a los recursos del Sistema General de Participaciones de Sucre por la Contraloría General de la República, se evidenció que los pacientes no hacían parte de ninguna base de datos de pacientes con coagulopatías, ninguna EPS los había tratado o diagnosticado como enfermos de Hemofilia. De igual forma la Contraloría aseguró que la Secretaría de Salud regional no llevó a cabo los controles y procedimientos necesarios para detectar deficiencias y garantizar la correcta inversión de los recursos del sector Salud. En 2017,  el médico hematólogo de Fullsalud IPS, aseguró que los pacientes sí padecían la enfermedad y que él los trató  y diagnosticó ; por esto, la Contraloría lo citó en el marco de la indagación preliminar a que rindiera indagatoria y trasladó el caso a la Fiscalía General.",2900000,NA,NA,7,NA,1,2019-02-28 15:42:38,2017-01-31 05:00:00,1,1,"Ocho pacientes con hemofilia en Sucre serian inexistentes, sin embargo la Gobernación pago su tratamiento desde el 2012 hasta el 2015.",0,1,1,4,"Derechos sociales, económicos y culturales",La Hemofilia está de moda,"Ocho pacientes con hemofilia en Sucre serian inexistentes, sin embargo la Gobernación pago su tratamiento desde el 2012 hasta el 2015.",2534,Álvaro  Calderón Gomezcásseres,Actor involucrado,Miembro del tercer sector,No Aplica,Instituciones Prestadoras de Servicios de Salud-IPS FullSalud,Hematólogo,No Aplica,No,No Aplica,NA,NA,SUCRE,70000,Salud,NA,2012,NA,NA,Provisión de bienes y servicios,Corrupción Administrativa,NA,No Disponible,Gran corrupción,informe II 2016-2018,Investigado,NA,Fiscal,Indagación Preliminar,NA,2017
